sample_nr,label,label_name,unique_label_count,labels_json,has_single_label,row_count,first_global_row,last_global_row,contiguous_segment_count,rows_are_contiguous,first_timestamp,last_timestamp,minimum_timestamp,maximum_timestamp,duration_seconds,timestamp_decrease_count,timestamp_equal_count,positive_delta_count,timestamps_monotonic_nondecreasing,mean_positive_delta_seconds,std_positive_delta_seconds,minimum_positive_delta_seconds,maximum_positive_delta_seconds,estimated_sampling_rate_hz,runtime_state_count,runtime_states_json
122,0,normal_tightening,1,[0],True,1775,195806,197580,1,True,23144.19,23161.94,23144.19,23161.94,17.75,0,0,1774,True,0.0100056369786,0.000237356293851,0.0099999999984,0.0199999999968,99.9436619718,3,"[0, 1, 2]"
123,5,supplementary_operation,1,[5],True,1574,197581,199154,1,True,23161.95,23177.68,23161.95,23177.68,15.73,0,0,1573,True,0.01,3.68137571515e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
124,0,normal_tightening,1,[0],True,1757,199155,200911,1,True,23177.69,23195.26,23177.69,23195.26,17.57,0,0,1756,True,0.0100056947608,0.000238569021172,0.0099999999984,0.0199999999968,99.9430848036,3,"[0, 1, 2]"
125,5,supplementary_operation,1,[5],True,1591,200912,202502,1,True,23195.27,23211.17,23195.27,23211.17,15.9,0,0,1590,True,0.01,2.60312573228e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
126,0,normal_tightening,1,[0],True,1741,202503,204243,1,True,23211.18,23228.58,23211.18,23228.58,17.4,0,0,1740,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
127,5,supplementary_operation,1,[5],True,1606,204244,205849,1,True,23228.59,23244.65,23228.59,23244.65,16.06,0,0,1605,True,0.0100062305296,0.00024953251583,0.0099999999984,0.0200000000004,99.9377334994,3,"[0, 1, 2]"
128,0,normal_tightening,1,[0],True,1755,205850,207604,1,True,23244.66,23262.2,23244.66,23262.2,17.54,0,0,1754,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
129,5,supplementary_operation,1,[5],True,1676,207605,209280,1,True,23262.21,23278.97,23262.21,23278.97,16.76,0,0,1675,True,0.0100059701493,0.000244265940852,0.0099999999984,0.0200000000004,99.9403341289,3,"[0, 1, 2]"
130,0,normal_tightening,1,[0],True,1702,209281,210982,1,True,23278.98,23296,23278.98,23296,17.02,0,0,1701,True,0.0100058788948,0.000242393040905,0.0099999999984,0.0200000000004,99.9412455934,3,"[0, 1, 2]"
131,5,supplementary_operation,1,[5],True,28,210983,211010,1,True,23296.01,23321.76,23296.01,23321.76,25.75,0,0,27,True,0.953703703704,4.81196360024,0.0099999999984,25.49,1.04854368932,3,"[0, 1, 2]"
132,5,supplementary_operation,1,[5],True,1773,211011,212783,1,True,16282.077,16299.797,16282.077,16299.797,17.72,0,0,1772,True,0.01,9.09232729569e-10,0.0099999999984,0.010000000002,100,2,"[1, 2]"
133,1,damaged_screw,1,[1],True,1688,212784,214471,1,True,16299.807,16316.697,16299.807,16316.697,16.89,0,0,1687,True,0.0100118553646,0.000350934811162,0.00799999999981,0.0200000000004,99.8815867377,2,"[1, 2]"
134,5,supplementary_operation,1,[5],True,1000,214472,215471,1,True,16316.707,16326.697,16316.707,16326.697,9.99,0,0,999,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
135,2,extra_component,1,[2],True,1451,215472,216922,1,True,16326.707,16341.237,16326.707,16341.237,14.53,0,0,1450,True,0.0100206896552,0.000455903279442,0.00900000000001,0.0200000000004,99.7935306263,3,"[0, 1, 2]"
136,5,supplementary_operation,1,[5],True,1641,216923,218563,1,True,16341.247,16357.647,16341.247,16357.647,16.4,0,0,1640,True,0.01,6.04911756551e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
137,1,damaged_screw,1,[1],True,1713,218564,220276,1,True,16357.657,16374.777,16357.657,16374.777,17.12,0,0,1712,True,0.01,6.83585926592e-05,0.00800000000163,0.0119999999988,100,3,"[0, 1, 2]"
138,5,supplementary_operation,1,[5],True,1616,220277,221892,1,True,16374.787,16390.937,16374.787,16390.937,16.15,0,0,1615,True,0.01,0,0.00999999999476,0.0100000000057,100,3,"[0, 1, 2]"
139,1,damaged_screw,1,[1],True,1719,221893,223611,1,True,16390.947,16408.127,16390.947,16408.127,17.18,0,0,1718,True,0.01,0,0.00999999999476,0.0100000000057,100,3,"[0, 1, 2]"
140,5,supplementary_operation,1,[5],True,1564,223612,225175,1,True,16408.137,16423.767,16408.137,16423.767,15.63,0,0,1563,True,0.01,5.46036260182e-10,0.00999999999476,0.0100000000057,100,2,"[1, 2]"
141,1,damaged_screw,1,[1],True,1715,225176,226890,1,True,16423.777,16440.917,16423.777,16440.917,17.14,0,0,1714,True,0.01,1.64636126996e-10,0.00999999999476,0.0100000000057,100,3,"[0, 1, 2]"
142,5,supplementary_operation,1,[5],True,1540,226891,228430,1,True,16440.927,16456.447,16440.927,16456.447,15.52,0,0,1539,True,0.0100844704353,0.00158964706963,0.00999999999476,0.0499999999993,99.162371134,3,"[0, 1, 2]"
143,1,damaged_screw,1,[1],True,1675,228431,230105,1,True,16456.457,16473.207,16456.457,16473.207,16.75,0,0,1674,True,0.0100059737157,0.000244338845127,0.00999999999476,0.0200000000004,99.9402985075,2,"[1, 2]"
144,5,supplementary_operation,1,[5],True,13,230106,230118,1,True,16473.217,16473.337,16473.217,16473.337,0.119999999999,0,0,12,True,0.00999999999992,1.16415321827e-10,0.00999999999476,0.0100000000057,100.000000001,3,"[0, 1, 2]"
145,1,damaged_screw,1,[1],True,2567,230119,232685,1,True,16489.317,16515.358,16489.317,16515.358,26.041,0,0,2566,True,0.0101484801247,0.00182607222723,0.00799999999799,0.0500000000029,98.5369225452,5,"[0, 1, 2, 3, 4]"
146,5,supplementary_operation,1,[5],True,1893,232686,234578,1,True,18684.587,18703.507,18684.587,18703.507,18.92,0,0,1892,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
147,1,damaged_screw,1,[1],True,1643,234579,236221,1,True,18703.517,18719.937,18703.517,18719.937,16.42,0,0,1642,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
148,5,supplementary_operation,1,[5],True,1594,236222,237815,1,True,18719.947,18735.877,18719.947,18735.877,15.93,0,0,1593,True,0.01,3.54329336364e-05,0.0089999999982,0.0110000000022,100,3,"[0, 1, 2]"
149,1,damaged_screw,1,[1],True,1693,237816,239508,1,True,18735.887,18752.827,18735.887,18752.827,16.94,0,0,1692,True,0.010011820331,0.00034531959484,0.0089999999982,0.0200000000004,99.8819362456,3,"[0, 1, 2]"
150,5,supplementary_operation,1,[5],True,1555,239509,241063,1,True,18752.837,18768.377,18752.837,18768.377,15.54,0,0,1554,True,0.01,4.19741412097e-10,0.0099999999984,0.010000000002,100,2,"[1, 2]"
151,1,damaged_screw,1,[1],True,1645,241064,242708,1,True,18768.387,18784.827,18768.387,18784.827,16.44,0,0,1644,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
152,5,supplementary_operation,1,[5],True,1640,242709,244348,1,True,18784.837,18801.227,18784.837,18801.227,16.39,0,0,1639,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
153,0,normal_tightening,1,[0],True,1652,244349,246000,1,True,18801.237,18817.747,18801.237,18817.747,16.51,0,0,1651,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
154,5,supplementary_operation,1,[5],True,995,246001,246995,1,True,18817.757,18827.697,18817.757,18827.697,9.94,0,0,994,True,0.01,1.09207252036e-09,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
155,2,extra_component,1,[2],True,1516,246996,248511,1,True,18827.707,18842.857,18827.707,18842.857,15.15,0,0,1515,True,0.01,7.2667241902e-05,0.00800000000163,0.0119999999988,100,3,"[0, 1, 2]"
156,5,supplementary_operation,1,[5],True,1494,248512,250005,1,True,18842.867,18857.877,18842.867,18857.877,15.01,0,0,1493,True,0.0100535833892,0.000730042952125,0.0099999999984,0.0200000000004,99.4670219853,2,"[1, 2]"
157,0,normal_tightening,1,[0],True,1737,250006,251742,1,True,18857.887,18875.257,18857.887,18875.257,17.37,0,0,1736,True,0.0100057603687,0.000249356771968,0.00799999999799,0.0200000000004,99.9424294761,3,"[0, 1, 2]"
158,5,supplementary_operation,1,[5],True,1546,251743,253288,1,True,18875.267,18890.717,18875.267,18890.717,15.45,0,0,1545,True,0.01,4.65661287308e-10,0.0099999999984,0.010000000002,100,2,"[1, 2]"
159,0,normal_tightening,1,[0],True,1710,253289,254998,1,True,18890.727,18907.827,18890.727,18907.827,17.1,0,0,1709,True,0.0100058513751,0.000241825375315,0.0099999999984,0.0200000000004,99.9415204678,3,"[0, 1, 2]"
160,5,supplementary_operation,1,[5],True,1482,254999,256480,1,True,18907.837,18922.647,18907.837,18922.647,14.81,0,0,1481,True,0.01,6.26915694114e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
161,0,normal_tightening,1,[0],True,1307,256481,257787,1,True,18922.657,18935.727,18922.657,18935.727,13.07,0,0,1306,True,0.0100076569678,0.000276606307337,0.0099999999984,0.0200000000004,99.9234889059,2,"[1, 2]"
162,5,supplementary_operation,1,[5],True,1580,257788,259367,1,True,18935.737,18951.537,18935.737,18951.537,15.8,0,0,1579,True,0.0100063331222,0.000251577252273,0.0099999999984,0.0200000000004,99.9367088608,3,"[0, 1, 2]"
163,0,normal_tightening,1,[0],True,1279,259368,260646,1,True,18951.547,18964.327,18951.547,18964.327,12.78,0,0,1278,True,0.01,3.95593885571e-05,0.00900000000183,0.0109999999986,100,3,"[0, 1, 2]"
164,5,supplementary_operation,1,[5],True,1576,260647,262222,1,True,18964.337,18980.087,18964.337,18980.087,15.75,0,0,1575,True,0.01,3.49245965481e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
165,0,normal_tightening,1,[0],True,1263,262223,263485,1,True,18980.097,18992.717,18980.097,18992.717,12.62,0,0,1262,True,0.01,3.9809371384e-05,0.00900000000183,0.0109999999986,100,3,"[0, 1, 2]"
166,5,supplementary_operation,1,[5],True,1473,263486,264958,1,True,18992.727,19007.457,18992.727,19007.457,14.73,0,0,1472,True,0.0100067934783,0.000260554468908,0.0099999999984,0.0200000000004,99.9321113374,3,"[0, 1, 2]"
167,0,normal_tightening,1,[0],True,1234,264959,266192,1,True,19007.467,19019.797,19007.467,19019.797,12.33,0,0,1233,True,0.01,1.14655795062e-09,0.0099999999984,0.010000000002,100,2,"[1, 2]"
168,5,supplementary_operation,1,[5],True,1491,266193,267683,1,True,19019.807,19034.707,19019.807,19034.707,14.9,0,0,1490,True,0.01,6.26915694114e-10,0.0099999999984,0.010000000002,100,2,"[1, 2]"
169,0,normal_tightening,1,[0],True,1219,267684,268902,1,True,19034.717,19046.897,19034.717,19046.897,12.18,0,0,1218,True,0.01,4.05220448739e-05,0.00900000000183,0.0109999999986,100,3,"[0, 1, 2]"
170,5,supplementary_operation,1,[5],True,1477,268903,270379,1,True,19046.907,19061.667,19046.907,19061.667,14.76,0,0,1476,True,0.01,3.68105087717e-05,0.0089999999982,0.0110000000022,100,3,"[0, 1, 2]"
171,0,normal_tightening,1,[0],True,1227,270380,271606,1,True,19061.677,19073.947,19061.677,19073.947,12.27,0,0,1226,True,0.0100081566069,0.000285481239819,0.0099999999984,0.0200000000004,99.9185004075,3,"[0, 1, 2]"
172,5,supplementary_operation,1,[5],True,1030,271607,272636,1,True,19073.957,19084.257,19073.957,19084.257,10.3,0,0,1029,True,0.010009718173,0.000314691788069,0.00900000000183,0.0199999999968,99.9029126214,3,"[0, 1, 2]"
173,2,extra_component,1,[2],True,1297,272637,273933,1,True,19084.267,19097.227,19084.267,19097.227,12.96,0,0,1296,True,0.01,1.03472201355e-09,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
174,5,supplementary_operation,1,[5],True,1441,273934,275374,1,True,19097.237,19111.637,19097.237,19111.637,14.4,0,0,1440,True,0.01,7.4535599201e-05,0.00800000000163,0.0119999999988,100,3,"[0, 1, 2]"
175,0,normal_tightening,1,[0],True,1377,275375,276751,1,True,19111.647,19125.407,19111.647,19125.407,13.76,0,0,1376,True,0.01,8.8659267708e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
176,5,supplementary_operation,1,[5],True,1395,276752,278146,1,True,19125.417,19139.357,19125.417,19139.357,13.94,0,0,1394,True,0.01,8.47516335696e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
177,0,normal_tightening,1,[0],True,1801,278147,279947,1,True,19139.367,19157.367,19139.367,19157.367,18,0,0,1800,True,0.01,3.3333333394e-05,0.0089999999982,0.0110000000022,100,3,"[0, 1, 2]"
178,5,supplementary_operation,1,[5],True,1421,279948,281368,1,True,19157.377,19171.577,19157.377,19171.577,14.2,0,0,1420,True,0.01,7.89567127722e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
179,0,normal_tightening,1,[0],True,1691,281369,283059,1,True,19171.587,19188.527,19171.587,19188.527,16.94,0,0,1690,True,0.0100236686391,0.000485928169537,0.0099999999984,0.0200000000004,99.7638724912,3,"[0, 1, 2]"
180,5,supplementary_operation,1,[5],True,1339,283060,284398,1,True,19188.537,19201.957,19188.537,19201.957,13.42,0,0,1338,True,0.0100298953662,0.00054594865078,0.0099999999984,0.0200000000004,99.7019374069,2,"[1, 2]"
181,0,normal_tightening,1,[0],True,1716,284399,286114,1,True,19201.967,19219.127,19201.967,19219.127,17.16,0,0,1715,True,0.0100058309038,0.000241402233765,0.0099999999984,0.0200000000004,99.9417249417,3,"[0, 1, 2]"
182,5,supplementary_operation,1,[5],True,1715,286115,287829,1,True,19219.137,19236.297,19219.137,19236.297,17.16,0,0,1714,True,0.0100116686114,0.000341394138599,0.0099999999984,0.0200000000004,99.8834498835,3,"[0, 1, 2]"
183,0,normal_tightening,1,[0],True,1703,287830,289532,1,True,19236.307,19253.347,19236.307,19253.347,17.04,0,0,1702,True,0.0100117508813,0.000342594118396,0.0099999999984,0.0200000000004,99.882629108,3,"[0, 1, 2]"
184,5,supplementary_operation,1,[5],True,1710,289533,291242,1,True,19253.357,19270.447,19253.357,19270.447,17.09,0,0,1709,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
185,0,normal_tightening,1,[0],True,1811,291243,293053,1,True,19270.457,19288.557,19270.457,19288.557,18.1,0,0,1810,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
186,5,supplementary_operation,1,[5],True,1663,293054,294716,1,True,19288.567,19305.207,19288.567,19305.207,16.64,0,0,1662,True,0.0100120336943,0.000346687371637,0.0099999999984,0.0200000000004,99.8798076923,3,"[0, 1, 2]"
187,0,normal_tightening,1,[0],True,1848,294717,296564,1,True,19305.217,19323.687,19305.217,19323.687,18.47,0,0,1847,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
188,5,supplementary_operation,1,[5],True,1601,296565,298165,1,True,19323.697,19339.727,19323.697,19339.727,16.03,0,0,1600,True,0.01001875,0.000432606562036,0.0099999999984,0.0200000000004,99.8128509046,3,"[0, 1, 2]"
189,0,normal_tightening,1,[0],True,1755,298166,299920,1,True,19339.737,19357.277,19339.737,19357.277,17.54,0,0,1754,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
190,5,supplementary_operation,1,[5],True,1060,299921,300980,1,True,19357.287,19367.877,19357.287,19367.877,10.59,0,0,1059,True,0.01,4.34577281436e-05,0.0089999999982,0.0110000000022,100,3,"[0, 1, 2]"
191,2,extra_component,1,[2],True,1690,300981,302670,1,True,19367.887,19384.777,19367.887,19384.777,16.89,0,0,1689,True,0.01,0,0.0099999999984,0.010000000002,100,2,"[1, 2]"
192,5,supplementary_operation,1,[5],True,1672,302671,304342,1,True,19384.787,19401.517,19384.787,19401.517,16.73,0,0,1671,True,0.0100119688809,0.000345753604459,0.0099999999984,0.0200000000004,99.8804542738,3,"[0, 1, 2]"
193,0,normal_tightening,1,[0],True,1681,304343,306023,1,True,19401.527,19418.327,19401.527,19418.327,16.8,0,0,1680,True,0.01,6.90065558843e-05,0.00800000000163,0.0119999999988,100,2,"[1, 2]"
194,5,supplementary_operation,1,[5],True,1638,306024,307661,1,True,19418.337,19434.707,19418.337,19434.707,16.37,0,0,1637,True,0.01,0,0.0099999999984,0.010000000002,100,2,"[1, 2]"
195,0,normal_tightening,1,[0],True,1723,307662,309384,1,True,19434.717,19451.937,19434.717,19451.937,17.22,0,0,1722,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
196,5,supplementary_operation,1,[5],True,1614,309385,310998,1,True,19451.947,19468.087,19451.947,19468.087,16.14,0,0,1613,True,0.010006199628,0.00024891332797,0.0099999999984,0.0200000000004,99.9380421314,3,"[0, 1, 2]"
197,0,normal_tightening,1,[0],True,1727,310999,312725,1,True,19468.097,19485.357,19468.097,19485.357,17.26,0,0,1726,True,0.01,3.40403958196e-05,0.00900000000183,0.0109999999986,100,3,"[0, 1, 2]"
198,5,supplementary_operation,1,[5],True,1613,312726,314338,1,True,19485.367,19501.487,19485.367,19501.487,16.12,0,0,1612,True,0.01,3.52234976269e-05,0.00900000000183,0.0109999999986,100,3,"[0, 1, 2]"
199,0,normal_tightening,1,[0],True,1737,314339,316075,1,True,19501.497,19518.857,19501.497,19518.857,17.36,0,0,1736,True,0.01,3.39422117296e-05,0.0089999999982,0.0110000000022,100,2,"[1, 2]"
200,5,supplementary_operation,1,[5],True,1616,316076,317691,1,True,19518.867,19535.017,19518.867,19535.017,16.15,0,0,1615,True,0.01,1.16415321827e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
201,0,normal_tightening,1,[0],True,1822,317692,319513,1,True,19535.027,19553.237,19535.027,19553.237,18.21,0,0,1821,True,0.01,0,0.0099999999984,0.010000000002,100,2,"[1, 2]"
202,5,supplementary_operation,1,[5],True,1580,319514,321093,1,True,19553.247,19569.037,19553.247,19569.037,15.79,0,0,1579,True,0.01,3.08005990352e-10,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
203,0,normal_tightening,1,[0],True,1740,321094,322833,1,True,19569.047,19586.437,19569.047,19586.437,17.39,0,0,1739,True,0.01,0,0.0099999999984,0.010000000002,100,3,"[0, 1, 2]"
204,5,supplementary_operation,1,[5],True,1408,322834,324241,1,True,19586.447,20053.211,19586.447,20053.211,466.764,0,0,1407,True,0.331744136461,12.0643325891,0.00999999999476,452.704,3.01437128827,3,"[0, 1, 2]"
205,2,extra_component,1,[2],True,1690,324242,325931,1,True,20053.221,20070.161,20053.221,20070.161,16.94,0,0,1689,True,0.0100296033156,0.000806471689719,0.00999999999476,0.0400000000009,99.7048406139,3,"[0, 1, 2]"
206,5,supplementary_operation,1,[5],True,1485,325932,327416,1,True,20070.171,20085.021,20070.171,20085.021,14.85,0,0,1484,True,0.0100067385445,0.00025949958915,0.00999999999476,0.0200000000004,99.9326599326,3,"[0, 1, 2]"
207,0,normal_tightening,1,[0],True,1728,327417,329144,1,True,20085.031,20102.311,20085.031,20102.311,17.28,0,0,1727,True,0.010005790388,0.000240562571845,0.00999999999476,0.0200000000004,99.9421296297,3,"[0, 1, 2]"
208,5,supplementary_operation,1,[5],True,1480,329145,330624,1,True,20102.321,20117.151,20102.321,20117.151,14.83,0,0,1479,True,0.0100270453009,0.000636355297742,0.00999999999476,0.0299999999988,99.7302764666,3,"[0, 1, 2]"
209,0,normal_tightening,1,[0],True,1379,330625,332003,1,True,20117.161,20130.941,20117.161,20130.941,13.78,0,0,1378,True,0.01,9.16655160721e-10,0.00999999999476,0.0100000000057,100,3,"[0, 1, 2]"
210,5,supplementary_operation,1,[5],True,1469,332004,333472,1,True,20130.951,20145.631,20130.951,20145.631,14.68,0,0,1468,True,0.01,8.23180634978e-10,0.00999999999476,0.0100000000057,100,3,"[0, 1, 2]"
211,0,normal_tightening,1,[0],True,1207,333473,334679,1,True,20145.641,20157.701,20145.641,20157.701,12.06,0,0,1206,True,0.01,1.06696404865e-09,0.00999999999476,0.0100000000057,100,3,"[0, 1, 2]"
212,5,supplementary_operation,1,[5],True,1497,334680,336176,1,True,20157.711,20172.671,20157.711,20172.671,14.96,0,0,1496,True,0.01,7.89567127722e-10,0.00999999999476,0.0100000000057,100,3,"[0, 1, 2]"
213,0,normal_tightening,1,[0],True,1233,336177,337409,1,True,20172.681,20185.001,20172.681,20185.001,12.32,0,0,1232,True,0.01,1.06696404865e-09,0.00999999999476,0.0100000000057,100,2,"[1, 2]"
214,5,supplementary_operation,1,[5],True,1051,337410,338460,1,True,20185.011,20195.511,20185.011,20195.511,10.5,0,0,1050,True,0.01,1.01488524665e-09,0.00999999999476,0.0100000000057,100,3,"[0, 1, 2]"
215,3,missing_screw,1,[3],True,1051,338461,339511,1,True,20195.521,20206.021,20195.521,20206.021,10.5,0,0,1050,True,0.01,1.02154030318e-09,0.00999999999476,0.0100000000057,100,2,"[1, 2]"
216,5,supplementary_operation,1,[5],True,1433,339512,340944,1,True,20206.031,20220.351,20206.031,20220.351,14.32,0,0,1432,True,0.00999999999999,8.55474410154e-10,0.00999999999476,0.0100000000057,100,3,"[0, 1, 2]"
217,0,normal_tightening,1,[0],True,1489,340945,342433,1,True,20220.361,20235.241,20220.361,20235.241,14.88,0,0,1488,True,0.01,3.6661778771e-05,0.0089999999982,0.0109999999986,100,3,"[0, 1, 2]"
218,5,supplementary_operation,1,[5],True,1419,342434,343852,1,True,20235.251,20249.491,20235.251,20249.491,14.24,0,0,1418,True,0.0100423131171,0.000649107672712,0.00999999999476,0.0200000000004,99.5786516854,3,"[0, 1, 2]"
219,0,normal_tightening,1,[0],True,1714,343853,345566,1,True,20249.501,20266.631,20249.501,20266.631,17.13,0,0,1713,True,0.01,5.07442623323e-10,0.00999999999476,0.0100000000057,100,3,"[0, 1, 2]"
220,5,supplementary_operation,1,[5],True,1426,345567,346992,1,True,20266.641,20280.891,20266.641,20280.891,14.25,0,0,1425,True,0.01,8.63359133608e-10,0.00999999999476,0.0100000000057,100,3,"[0, 1, 2]"
221,0,normal_tightening,1,[0],True,1717,346993,348709,1,True,20280.901,20298.061,20280.901,20298.061,17.16,0,0,1716,True,0.01,5.20625146455e-10,0.00999999999476,0.0100000000057,100,3,"[0, 1, 2]"
222,5,supplementary_operation,1,[5],True,982,348710,349691,1,True,20298.071,20307.881,20298.071,20307.881,9.81,0,0,981,True,0.01,1.00818626092e-09,0.00999999999476,0.0100000000057,100,3,"[0, 1, 2]"
223,2,extra_component,1,[2],True,1695,349692,351386,1,True,20307.891,20324.841,20307.891,20324.841,16.95,0,0,1694,True,0.0100059031877,0.000245311367723,0.00900000000183,0.0200000000004,99.9410029498,3,"[0, 1, 2]"
224,5,supplementary_operation,1,[5],True,1679,351387,353065,1,True,20324.851,20341.641,20324.851,20341.641,16.79,0,0,1678,True,0.0100059594756,0.000244047618956,0.00999999999476,0.0200000000004,99.9404407385,3,"[0, 1, 2]"
