protocol_version,seed,N,detector,condition,removed_episode_id,replacement_episode_id,split,episode_id,score,threshold,above_threshold
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,349,276.74161331,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,32,227.361369947,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,83,251.456947019,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,562,223.863445973,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,5,246.306925583,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,753,243.430271714,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,141,276.901070138,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,617,245.425683845,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,54,241.043256009,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,192,248.300271301,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,716,251.595649039,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,551,321.811486508,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,260,238.960689463,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,84,250.4875219,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,319,236.82279294,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,357,732.082315419,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,615,261.026133558,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,505,235.921021261,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,245,267.54313639,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,649,265.777689558,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,293,289.137828743,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,139,271.374275458,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,308,241.688030278,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,575,239.698807997,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,306,238.799470529,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,554,220.168703346,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,467,521.38004348,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,602,239.894563836,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,64,381.352524067,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,25,224.964776721,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,374,297.38949013,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,462,237.635880961,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,672,245.247559741,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,572,240.660119058,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,521,257.545458083,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,497,577.735853754,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,510,235.786385818,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,318,234.490220976,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,227,264.823405669,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,428,253.42845498,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,556,224.228414802,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,191,245.410770159,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,633,263.130089419,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,525,254.798599057,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,193,246.728150012,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,272,364.95738911,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,651,263.940050811,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,379,294.358611175,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,9,244.857627284,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,256,269.17535758,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,724,244.263991463,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,259,241.9334585,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,392,259.451620704,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,164,234.305260654,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,97,245.500656486,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,401,243.294540666,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,12,246.807282063,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,634,266.129715471,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,341,240.110536484,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,662,254.734052282,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,684,242.076700517,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,290,289.036686989,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,91,245.386645676,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,128,543.828219296,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,155,215.735960887,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,68,384.313348126,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,422,243.828392371,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,255,270.375235775,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,472,506.151946374,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,206,246.43820683,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,694,254.480646916,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,607,259.80279115,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,180,236.429349875,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,23,253.750550241,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,587,311.587108508,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,727,255.877612438,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,387,259.227333996,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,136,271.740762078,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,582,236.993006561,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,427,253.797195305,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,685,253.692879207,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,149,246.746037229,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,157,211.965645516,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,530,231.285836788,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,637,259.478648206,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,516,242.235404387,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,419,233.93270535,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,622,251.088066165,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,280,591.743918323,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,450,272.917031048,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,219,363.477950441,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,609,259.675556164,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,585,315.378304448,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,507,234.670379784,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,321,236.844243095,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,688,256.45091959,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,171,233.443028446,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,234,259.980666259,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,597,242.204842785,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,309,236.504886522,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,635,260.406167371,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,664,249.275414543,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,120,254.975745722,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,705,250.130332733,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,213,366.064171849,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,640,245.770507715,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,216,363.315168365,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,541,322.136076269,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,285,324.232584288,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,34,229.238203912,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,576,237.340556955,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,338,240.267453461,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,10,244.108719734,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,281,594.946942683,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,423,244.68694191,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,522,251.000018024,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,224,263.776354515,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,93,247.493000611,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,228,263.457001312,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,78,249.667630887,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,294,290.313633461,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,671,250.651540392,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,592,305.817637117,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,699,247.128625073,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,706,253.089224779,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,115,256.108624703,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,437,238.789214869,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,163,234.830264783,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,324,238.705663253,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,677,243.009987595,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,577,233.409137944,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,77,250.49395745,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,477,509.892067853,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,221,262.266785103,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,571,236.057096495,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,316,233.954380364,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,1,243.801837827,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,508,237.892569211,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,669,248.581377634,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,652,263.200443914,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,730,234.793276481,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,619,248.268891327,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,335,235.850538154,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,269,360.229514949,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,11,244.675319313,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,570,238.61585065,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,4,246.517329453,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,533,234.905570786,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,363,732.513907772,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,169,230.364230603,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,33,224.686920835,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,217,364.106790378,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,736,238.994711068,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,76,254.925001123,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,726,246.673110261,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,253,274.552437738,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,606,239.718363961,12343.8282107,False
calibration-1710-intervention-v1.0.0,4,100,TargetOnly,ORIGINAL,,,anomaly_evaluation,215,361.35963021,12343.8282107,False
